"region","year","e_r","e_f","e_m","e_02","e_34","e_58","f_02","f_34","f_58","m_02","m_34","m_58","gva","lag_gva","laglag_gva","laglaglag_gva","lag_r_15_24","lag_r_25_44","lag_r_45_64","lag_pop_02","lag_pop_58","lag_r_f_m_02","lag_r_f_m_58"
"BE10","2016",55.3,50.3,60.3,32.4,51.5,77.9,24.7,44.1,75.2,40,58.1,81,-0.8,1.2,0.8,-0.3,0.177537485110981,0.490466625327496,0.331995889561524,30.2,26.4,1.93910256410256,1.74285714285714
"BE10","2017",56.2,50.5,61.9,32.5,51.9,77.5,24.4,45.5,73.4,40.6,58,81.9,1,-0.8,1.2,0.8,0.178735666359429,0.488908462918364,0.332355870722207,29.1,26.9,2.01038062283737,1.69138755980861
"BE21","2006",63.4,56.4,70.3,41.5,68.2,83.7,31.1,59.5,81.2,51.2,76.6,86.3,1.3,4,4,,0.181847406772396,0.428720749453312,0.389431843774292,33.2,37.2,2.00604229607251,2.15331010452962
"BE21","2007",64.9,57.8,71.9,43.5,69.5,85,32.8,61,82.3,53.5,77.3,87.9,4.1,1.3,4,4,0.181606103976934,0.424306020300353,0.394087875722713,31.6,36.7,1.97805642633229,2.03571428571429
"BE21","2008",65.2,58.6,71.7,40.5,69.9,84.5,31.2,61.2,82,49.4,77.7,87.3,1.6,4.1,1.3,4,0.181264425632409,0.418783020651619,0.399952553715972,31.1,38.3,1.99358974358974,2.06122448979592
"BE21","2009",63.8,57.4,70.1,40.6,67.5,83.2,30,59.5,80.8,50.2,75,85.9,-2.3,1.6,4.1,1.3,0.18117307680425,0.414203079443571,0.404623843752179,26.9,40.9,2.01498127340824,1.86970684039088
"BE21","2010",64.6,59.4,69.6,41.2,68.2,82.4,33.5,60.6,80.9,48.1,75.6,84.1,2.7,-2.3,1.6,4.1,0.180883524991461,0.410153355695881,0.408963119312658,27.2,40.8,1.9568345323741,1.9205298013245
"BE21","2011",63.8,57.9,69.6,39.7,68.4,81.4,30.6,59.6,80.2,47.9,76.7,82.7,3.6,2.7,-2.3,1.6,0.18021801979732,0.406205031346774,0.413576948855906,26.7,38.1,1.95238095238095,1.80294117647059
"BE21","2012",64,57.8,70.1,40,67.7,81.4,29.1,59.4,78.6,49.1,75.7,84.7,1,3.6,2.7,-2.3,0.180430337192472,0.404393168585934,0.415176494221593,26.4,40,1.98872180451128,1.83125
"BE21","2013",64,58.8,69.1,40.8,67.1,81.2,31.8,60.1,78.7,48.7,73.7,84.2,0.7,1,3.6,2.7,0.180518978265817,0.402494785062434,0.416986236671749,26,38.7,1.85053380782918,1.84894259818731
"BE21","2014",64.1,59.2,68.9,37.7,65.4,83.1,29.6,57.5,81.4,45.1,72.5,85.1,1.5,0.7,1,3.6,0.180003464953193,0.401678539394214,0.418317995652593,26.2,38.4,1.90545454545455,1.83841463414634
"BE21","2015",64.8,61,68.6,37,67.8,82.8,31.2,61.2,81.6,42.5,73.5,84.3,3.5,1.5,0.7,1,0.178673439710838,0.400664909154953,0.420661651134209,23.6,38.4,1.93032786885246,1.69121813031161
"BE21","2016",63.9,58.9,68.9,38.1,66.5,82.7,29.6,58.4,80.9,45.4,74.1,84.9,1.3,3.5,1.5,0.7,0.177312742509402,0.399970539125489,0.422716718365109,22.7,39.7,1.9825327510917,1.65804597701149
"BE21","2017",65.5,60,71,39.1,67.6,82.9,29.9,59.8,79.5,47,74.9,86.7,1.2,1.3,3.5,1.5,0.176529324134935,0.399506768152188,0.423963907712877,23.9,41.2,1.90079365079365,1.78504672897196
"BE22","2006",61.8,53.8,69.5,41.7,66.8,83.5,29.8,57.2,80.6,52.4,75.7,86.9,3.9,1.8,1.8,,0.183299787492685,0.428186839764412,0.388513372742902,37.7,37.2,1.99206349206349,2.56198347107438
"BE22","2007",62.9,55.6,70.1,41.4,67.3,85.6,30.2,58.4,82.9,51.6,75.6,88.7,4.2,3.9,1.8,1.8,0.181829809618516,0.422521509792901,0.395648680588583,34.5,38.4,1.97142857142857,2.37795275590551
"BE22","2008",63.8,57.4,69.9,40.8,69.9,83.4,29.7,61.3,82.8,50.7,77.8,84.1,2,4.2,3.9,1.8,0.179847709024902,0.416289988887261,0.403862302087837,32.5,39.7,1.97872340425532,2.28015564202335
"BE22","2009",64,58.7,69.1,42.6,67.9,84.5,33.6,61.6,83.3,51.2,73.6,85.8,-5.8,2,4.2,3.9,0.178504488944766,0.410276961597047,0.411218549458188,30.3,41.8,1.92993630573248,2.2265625
"BE22","2010",64.4,58.8,69.8,41.5,70.3,84,33.1,62.1,82,49,77.6,86.4,3.9,-5.8,2,4.2,0.17752388140504,0.404452336824359,0.418023781770601,30.6,40.8,2.03654485049834,2.14015151515152
"BE22","2011",65.1,59.6,70.4,42.3,70.7,83.4,31.7,64.4,81.6,51.8,76.1,85.7,3.7,3.9,-5.8,2,0.176114922285439,0.397995574233532,0.425889503481029,30.7,40,1.94303797468354,2.18796992481203
"BE22","2012",64,59,68.9,39.7,68.5,84.2,30.5,62,84.1,48.5,74.3,84.3,0,3.7,3.9,-5.8,0.17574075400312,0.393276051501246,0.430983194495634,29.2,42.1,1.95637583892617,2.16862745098039
"BE22","2013",64.1,59.2,68.9,40.6,68.5,83.8,30.5,62.6,81.8,49.1,74.1,86.3,0.4,0,3.7,3.9,0.174632706182415,0.389462467026536,0.435904826791049,29.1,40.2,1.96283783783784,2.03496503496504
"BE22","2014",64.1,60.3,67.8,39.4,67.8,82.6,31.7,62,80.7,46,72.8,85,3.7,0.4,0,3.7,0.174151393141243,0.386442911266759,0.439405695591998,27.9,43.4,1.86,2.16731517509728
"BE22","2015",63.8,59.8,67.6,37,66.6,84.7,27.3,60.9,83.6,45.6,71.4,86.1,0.6,3.7,0.4,0,0.172591982330979,0.384583428280951,0.44282458938807,25.3,43.6,1.87407407407407,2.01123595505618
"BE22","2016",64.8,59.8,69.6,38.6,67.6,84.5,31.4,60.1,82.2,45.3,74,87.4,1.4,0.6,3.7,0.4,0.170978190759237,0.38288407832275,0.446137730918013,24.8,43.1,1.89655172413793,1.94565217391304
"BE22","2017",67.1,62.5,71.6,40.8,69.2,85.4,33.8,60.9,84.3,47.2,76.4,86.7,2,1.4,0.6,3.7,0.16979482028336,0.382471217942864,0.447733961773776,25.1,42,1.95703125,1.87372013651877
"BE23","2006",66.3,59.6,72.8,43.1,72.2,86.8,32.3,64.5,86.1,53.8,79.3,87.6,2.6,3.7,3.7,,0.17426100838687,0.440035589346569,0.385703402266561,33.1,36.7,2.00909090909091,2.10367892976589
"BE23","2007",66.9,60.6,73.1,46.2,71.4,86.1,34.6,64.9,84.1,56.9,77.4,88.4,4.8,2.6,3.7,3.7,0.173619933317795,0.436120658243306,0.390259408438899,32,37.4,2.03492063492063,2.05704697986577
"BE23","2008",68.6,63.2,73.8,45.7,74,87,36.8,68.1,85.1,54.3,79.4,89.1,0.2,4.8,2.6,3.7,0.172300129831956,0.431041009326859,0.396658860841185,32.3,36.3,1.96656534954407,2.11904761904762
"BE23","2009",67.9,62.7,73,44,72.7,85.7,35.6,67.1,82.6,51.8,78.1,89,0.1,0.2,4.8,2.6,0.172148660848631,0.426027470873995,0.401823868277374,29.9,38.6,2.01683501683502,1.9933110367893
"BE23","2010",67.7,62.9,72.4,44,72.3,86.2,33.9,66.3,85.5,53.3,77.5,87,2.5,0.1,0.2,4.8,0.172704905346192,0.42150325297411,0.405791841679698,28,38.2,1.94791666666667,1.88073394495413
"BE23","2011",67.4,63.5,71.2,44.6,70,85.5,37.4,63.7,84.3,50.7,76.1,86.7,2.2,2.5,0.1,0.2,0.173275272716464,0.416536447828247,0.410188279455289,28.6,36.7,1.93559322033898,1.93059936908517
"BE23","2012",67.5,62.5,72.5,43.9,70.9,85.9,34.7,63.4,84.9,52.2,77.9,87,0.8,2.2,2.5,0.1,0.174333682112868,0.413052416831855,0.412613901055277,27.2,37.8,1.89198606271777,1.88036809815951
"BE23","2013",68.5,63.9,73.1,42.9,72.1,85.1,34,67.4,81.6,51.2,76.1,89.2,0.7,0.8,2.2,2.5,0.174897867022338,0.410321469454626,0.414780663523036,27.5,37.5,1.93661971830986,1.87925696594427
"BE23","2014",68.3,64,72.5,44.2,70.3,86.5,36.2,64.6,84.9,51.8,75.3,88.3,1.4,0.7,0.8,2.2,0.1754877281309,0.407284455632473,0.417227816236627,24.7,38,1.94861660079051,1.73976608187135
"BE23","2015",67.6,64.8,70.4,42.3,70.5,84.6,36.4,65,83.2,47.2,75.4,86.4,4.2,1.4,0.7,0.8,0.175420709060685,0.405457179584881,0.419122111354434,25.8,37.5,1.95075757575758,1.76744186046512
"BE23","2016",68.3,64.5,72,40.1,71.7,85.3,33.9,64.6,83.8,45.7,78,87,1.3,4.2,1.4,0.7,0.174637226084403,0.40413541887626,0.421227355039336,24.4,38.1,1.83458646616541,1.79166666666667
"BE23","2017",68.1,63.6,72.5,37.8,70.7,85.3,30.5,62.9,82.5,44.1,77.6,88.6,2.4,1.3,4.2,1.4,0.173815314012777,0.403365321605918,0.422819364381305,23.2,37.2,1.92946058091286,1.67696629213483
"BE24","2006",66.7,61.2,72.2,43.2,69.1,83.9,33.7,63.7,79.9,52,74.3,88.2,4.5,3.4,3.4,,0.174540233010337,0.429480349030495,0.395979417959168,25.7,34.6,1.95817490494297,1.67783505154639
"BE24","2007",67.9,63.1,72.8,43.6,68.2,86,37.3,61.2,82.9,49.6,74.7,89.4,4,4.5,3.4,3.4,0.174707001449845,0.423488942197485,0.40180405635267,26.2,33.1,1.94795539033457,1.67758186397985
"BE24","2008",67.6,63.3,72,42.7,70,84.3,35.5,64.8,81.1,49.4,74.7,87.9,0.9,4,4.5,3.4,0.175247030930369,0.417056157521523,0.407696811548109,23.6,36,1.97489539748954,1.62239583333333
"BE24","2009",67.3,63.3,71.2,39.8,68.2,83.9,32,61.4,82.8,47,74.4,85.2,0.6,0.9,4,4.5,0.175452618709723,0.411612179271017,0.41293520201926,24.1,35.1,1.96734693877551,1.63144329896907
"BE24","2010",67.4,63.2,71.7,42.2,67.7,83.4,33.1,61.9,81.1,49.9,73.4,85.9,1.4,0.6,0.9,4,0.177108203473761,0.405643935180035,0.417247861346204,21.1,34.8,1.92237442922374,1.53414634146341
"BE24","2011",68,63.4,72.6,40.4,69.3,85.2,33.4,63.7,81,46.6,74.5,90,1.9,1.4,0.6,0.9,0.178399420065342,0.400014469993914,0.421586109940744,21.4,34,1.86086956521739,1.53864168618267
"BE24","2012",67.6,64.2,70.9,38.9,68.4,84.5,29.9,63.8,83.1,47,72.6,86.1,2,1.9,1.4,0.6,0.179560654843801,0.396297425793223,0.424141919362976,21,36.9,1.91780821917808,1.54887218045113
"BE24","2013",67.2,63.7,70.7,39.3,67.7,82.3,34.1,62.5,78.9,43.7,72.7,86.3,0.7,2,1.9,1.4,0.180718080634857,0.392926796462558,0.426355122902586,19.9,36.4,1.90909090909091,1.51100244498778
"BE24","2014",67.6,65,70.2,39.4,66.5,84.2,33.8,61.5,82.8,44.2,71.2,85.8,1.5,0.7,2,1.9,0.181238097766327,0.390731382216963,0.42803052001671,17.7,38,1.82474226804124,1.46746987951807
"BE24","2015",67.5,64.1,71,40.3,65.6,84.3,32.8,60.2,82.5,46.9,70.7,86.3,3.1,1.5,0.7,2,0.181706642993535,0.388462698067066,0.429830658939399,18.3,35.9,1.835,1.47058823529412
"BE24","2016",67.6,64.8,70.5,37.3,66.7,83.8,31.5,60.8,82.4,42.5,72,85.3,1.8,3.1,1.5,0.7,0.181516486610422,0.386853083303483,0.431630430086095,18.1,37.2,1.87046632124352,1.458432304038
"BE24","2017",67.9,64.6,71.3,36.1,66.3,82.8,30.4,60.3,81.2,41.8,71.6,84.7,1.5,1.8,3.1,1.5,0.181287028543117,0.386531845414463,0.43218112604242,16.7,36.1,1.86033519553073,1.4105504587156
"BE25","2006",66.4,60,72.7,46.5,72.1,85.4,37.8,64.6,83.2,55.3,78.4,87.8,4.3,3,3,,0.183693582402282,0.416721380844805,0.399585036752913,34.2,37.8,2.07575757575758,2.21323529411765
"BE25","2007",67.7,61.8,73.5,47.2,73.8,87.2,39.3,66.9,85.3,55.2,79.6,89.5,4.1,4.3,3,3,0.183192925397974,0.411219400769026,0.405587673833001,33.6,38.3,2.08695652173913,2.2059925093633
"BE25","2008",66.8,61.3,72,44.5,73,85,37.6,66.3,83.3,51.5,78.8,86.9,-0.3,4.1,4.3,3,0.182914133985161,0.404666172748708,0.412419693266132,34.1,37.4,2.07926829268293,2.22846441947566
"BE25","2009",66.1,61.2,70.8,44.8,71.6,83.9,37,67.4,81.5,52.5,75.3,86.5,-2.6,-0.3,4.1,4.3,0.183096962638817,0.397935196865006,0.418967840496177,31.5,38.6,2.0655737704918,2.06271777003484
"BE25","2010",67.4,62.4,72.3,44.6,73.5,84.7,37.3,68.2,82.8,52.1,77.9,86.9,3,-2.6,-0.3,4.1,0.183444361704269,0.391886543093096,0.424669095202635,30.7,39.9,2.06040268456376,2.04929577464789
"BE25","2011",67.4,63.4,71.4,43.3,73.7,83.7,36.7,69.1,81.8,49.7,77.8,85.7,2.2,3,-2.6,-0.3,0.183493239419242,0.385603892463716,0.430902868117042,29.2,40.6,2.0709219858156,1.98257839721254
"BE25","2012",66.6,62.6,70.5,43.4,71,84.2,37.5,65.2,83.4,49.3,75.9,85.1,1.2,2.2,3,-2.6,0.18401378260347,0.381291985522924,0.434694231873606,27.1,41.3,2.0037037037037,1.90301003344482
"BE25","2013",67.3,63.3,71.3,42.1,72.4,84.2,37,66.5,82.1,46.9,77.5,86.6,1.1,1.2,2.2,3,0.183863689223835,0.37847975041237,0.437656560363795,27.9,40,2.05147058823529,1.91275167785235
"BE25","2014",67.9,63.9,71.7,45.2,70.9,85,39.1,64.9,83.2,50.8,76,87.2,2.2,1.1,1.2,2.2,0.183703235855343,0.376153798804786,0.440142965339871,26,41.2,1.99616858237548,1.86138613861386
"BE25","2015",68.1,64.9,71.2,41.9,72.9,84.8,37.4,67.6,83.4,46,77.3,86.6,1.8,2.2,1.1,1.2,0.182730753898747,0.374768303207717,0.442500942893536,26.2,40.8,1.94444444444444,1.9
"BE25","2016",68.6,65.5,71.6,44.4,70.9,84.8,37.9,65.5,84.5,50.5,75.2,85.1,1.4,1.8,2.2,1.1,0.181021180996966,0.373688210881746,0.445290608121288,24.7,42.5,1.95256916996047,1.85472972972973
"BE25","2017",70,66.7,73.2,44.1,74,84.6,38,68.1,83.2,49.3,79,86.2,1.6,1.4,1.8,2.2,0.179186915258801,0.373047048529313,0.447766036211887,23.4,41.3,1.94605809128631,1.7724358974359
"BE31","2006",60.9,54.2,67.8,38.1,58.6,79.3,28.3,52.2,73.4,47.5,65.1,85.7,2.7,8.1,8.1,,0.1935011280729,0.411690100166176,0.394808771760924,22.8,31.7,1.93248945147679,1.52666666666667
"BE31","2007",62.7,56.4,69.2,40,60.1,80.3,34,49.9,75.1,46,69.4,86.2,4.1,2.7,8.1,8.1,0.194368311281207,0.405397000468547,0.400234688250246,22.5,32,1.96069868995633,1.51345291479821
"BE31","2008",63.2,57.3,69.3,39.8,61.9,79.4,30,55,75,48.1,69.9,84.2,5.6,4.1,2.7,8.1,0.196033287668432,0.398695483264154,0.405271229067414,23.1,29.4,2.04444444444444,1.49234135667396
"BE31","2009",61.5,56.1,67,37.5,57.7,78.8,31,50.2,74.2,43.5,65.1,84,-3.2,5.6,4.1,2.7,0.19742847307996,0.392504100269302,0.410067426650738,21,32,1.85840707964602,1.47983014861996
"BE31","2010",61.9,57.8,66.1,37.6,58.6,78.5,32.1,53.7,74.3,42.9,63.2,83.5,11.3,-3.2,5.6,4.1,0.198235772947444,0.386844459488866,0.41491976756369,19.7,31.7,1.92682926829268,1.43617021276596
"BE31","2011",62,57.1,67.1,33.9,54.7,79.7,27.3,47.6,74.8,39.7,61.7,85.2,-6.3,11.3,-3.2,5.6,0.199376026141389,0.382509557346074,0.418114416512537,19.7,30.8,1.9748743718593,1.41372141372141
"BE31","2012",62.6,58.1,67.2,37.1,58.5,78.8,30.5,51.5,75.2,43,65.1,83.1,3.6,-6.3,11.3,-3.2,0.199988119282405,0.37943843808166,0.420573442635935,16.1,28.2,1.86705202312139,1.32276119402985
"BE31","2013",62.9,59.3,66.7,37.1,58.1,80,32.1,51.5,76.1,41.3,64.2,84.9,3.9,3.6,-6.3,11.3,0.201271061071684,0.378024292967348,0.420704645960969,17.7,31.1,1.88297872340426,1.38445807770961
"BE31","2014",62.4,59,65.8,34.1,57.4,80.1,30,50.7,77.3,37.8,63.7,83.5,4.2,3.9,3.6,-6.3,0.202305019654444,0.377034795644937,0.420660184700619,17.4,31.4,1.77551020408163,1.41263157894737
"BE31","2015",62.8,59.1,66.6,35.8,57.9,77.2,28.2,51.8,73.6,42,63.2,81.8,1.4,4.2,3.9,3.6,0.201429660544041,0.37761429817736,0.420956041278599,15.9,32.2,1.87647058823529,1.35123966942149
"BE31","2016",62.9,58.7,67.4,34.1,59.9,79.2,30.2,53.4,74.4,37.7,66.1,84.7,4.2,1.4,4.2,3.9,0.199661650160364,0.379104547750796,0.42123380208884,13.4,32.6,1.7516339869281,1.31224489795918
"BE31","2017",64.5,62.6,66.6,32.5,61.1,79.6,27.2,54.7,78.5,37.1,66.6,80.9,3.1,4.2,1.4,4.2,0.199364170172032,0.379482230618669,0.421153599209299,16.3,31.5,1.86363636363636,1.35772357723577
"BE32","2006",52.2,44.8,59.8,35.2,58.3,79.1,25.9,48.3,77.1,44.2,67.8,81.6,1.4,2.3,2.3,,0.18888195727555,0.422003246857812,0.389114795866638,41.4,35.4,2.04197530864198,2.85779816513761
"BE32","2007",53.8,45.8,61.8,33.5,59.6,82.2,23.5,49.1,80.2,43.5,69.5,84.4,2.5,1.4,2.3,2.3,0.188910947417078,0.416775806996438,0.394313245586484,41.7,35.4,2.02427184466019,2.90740740740741
"BE32","2008",54.1,47.8,60.6,32.6,60.5,82.5,25,52.1,79.5,40.1,68.4,86.1,2.7,2.5,1.4,2.3,0.189168573607933,0.410629978174484,0.400201448217583,38.7,36.4,2.03684210526316,2.62393162393162
"BE32","2009",52.4,46.6,58.3,30.8,59.7,79.4,22.9,51.5,77.7,38.4,67.2,81.5,-5,2.7,2.5,1.4,0.189417854906292,0.405464250187463,0.405117894906245,36.1,39.4,1.99447513812155,2.56709956709957
"BE32","2010",53.2,46.9,59.6,32,57.7,80.3,23.3,49.5,77.4,40.4,65.6,83.8,3.2,-5,2.7,2.5,0.189793035838322,0.400662313194459,0.409544650967219,36.5,39.5,1.99726775956284,2.71028037383178
"BE32","2011",53.8,47.7,59.9,32.3,59.8,81.1,23.6,51,79.8,40.6,68.1,82.7,2.8,3.2,-5,2.7,0.189382161837412,0.396857386611596,0.413760451550991,36.5,34.8,1.96495956873315,2.37407407407407
"BE32","2012",54,48.5,59.5,32.9,59.6,80.5,24.7,50.4,80.3,40.7,68.1,80.7,-0.5,2.8,3.2,-5,0.188969754220722,0.394706327836713,0.416323917942565,36.1,37.8,1.9862258953168,2.54468085106383
"BE32","2013",53.8,49,58.5,30.3,60,79.9,21.7,54.2,77.7,38.2,65.5,82.7,-0.6,-0.5,2.8,3.2,0.189002946542612,0.394624025531338,0.41637302792605,36.3,36.5,1.95430107526882,2.53719008264463
"BE32","2014",52.7,49.3,56.1,29.5,57.9,78.3,22.4,52.7,77.1,35.7,63,79.9,1.3,-0.6,-0.5,2.8,0.189003803925357,0.395050527351925,0.415945668722718,33.5,38.5,1.91428571428571,2.37795275590551
"BE32","2015",53,49.5,56.5,28.6,58.4,81.4,22.1,52.5,80.7,34.6,63.6,82.5,1.6,1.3,-0.6,-0.5,0.188049243558845,0.395779090611651,0.416171665829505,32.5,39.4,1.90322580645161,2.36947791164659
"BE32","2016",54.7,50.4,59.1,29.9,59.5,80.7,24.5,52.2,78.7,35,66.4,83.2,0.3,1.6,1.3,-0.6,0.187038175741543,0.39580667899544,0.417155145263017,32.4,40.3,1.95180722891566,2.43103448275862
"BE32","2017",54.3,49.5,59.1,29,58.5,80.6,22.5,50.7,77.5,35.3,65.2,84.8,1,0.3,1.6,1.3,0.186982678145421,0.394857610436907,0.418159711417672,31.2,38.8,1.95611285266458,2.16423357664234
"BE33","2006",56.8,49,64.6,38.7,59,81.5,27.7,49.8,76.9,48.8,68.1,86.7,2.2,2.8,2.8,,0.190995440955319,0.422243620606644,0.386760938438037,36.6,33.7,2.01098901098901,2.33333333333333
"BE33","2007",56.4,49.6,63.1,36.7,59.1,81.3,27.5,49.1,79.7,45.4,68.5,83.1,3,2.2,2.8,2.8,0.192159455912955,0.417271346918818,0.390569197168226,36,34.4,1.95652173913044,2.32851985559567
"BE33","2008",57.1,49.9,64.2,38.7,60.9,80.6,29.2,51.2,77.3,47.7,69.6,84.8,1.6,3,2.2,2.8,0.192978754365541,0.411689464493597,0.395331781140861,35,34.5,2.01729106628242,2.19243986254296
"BE33","2009",56.7,50.2,63.2,36.1,60.6,80.4,27.5,50.1,78.5,44.2,70,82.6,-2.4,1.6,3,2.2,0.19351980579587,0.406912399242201,0.39956779496193,35.8,35.2,1.97513812154696,2.36603773584906
"BE33","2010",56.5,50.1,62.8,37.5,59.2,79,28.8,50.2,75.9,45.6,67.6,82.7,2.1,-2.4,1.6,3,0.194157517981652,0.401699589542263,0.404142892476085,34,35.7,2,2.21863799283154
"BE33","2011",57,51,63,37.6,59.4,80,28.6,50.4,77.8,46,67.6,82.7,2.9,2.1,-2.4,1.6,0.193706590506797,0.397433295054671,0.408860114438532,34.8,33.7,1.94957983193277,2.24390243902439
"BE33","2012",56.9,51.5,62.2,36.7,59,80.1,29.3,50.9,77.4,43.6,66.5,83.5,-0.8,2.9,2.1,-2.4,0.193564452701483,0.395678018385279,0.410757528913237,34.2,33.5,1.94871794871795,2.18181818181818
"BE33","2013",57,51.6,62.3,37.1,61,76.3,30.2,52.3,74.1,43.4,69.1,78.9,-0.3,-0.8,2.9,2.1,0.193253546173538,0.394855710309517,0.411890743516944,33.2,35.2,1.96165191740413,2.16896551724138
"BE33","2014",55.6,51.8,59.4,34.4,58.2,78.2,27.6,52.1,76.4,40.4,64,80.4,1.6,-0.3,-0.8,2.9,0.192413079897087,0.395450579653184,0.412136340449729,31.7,36.4,1.95679012345679,2.10580204778157
"BE33","2015",55.8,51.8,59.8,34.4,57.7,78.4,28.4,51.7,76,39.9,63.3,81.2,0.9,1.6,-0.3,-0.8,0.190622198765153,0.395962312308539,0.413415488926308,31.8,35.1,1.91566265060241,2.09933774834437
"BE33","2016",56.1,51.7,60.5,34,58.2,78.5,28.3,49.9,76.7,39.5,65.3,80.9,0.8,0.9,1.6,-0.3,0.18894250724267,0.396540568037778,0.414516924719552,30.5,35.6,1.94267515923567,1.9874213836478
"BE33","2017",56.1,51.8,60.4,31.8,59.9,78.5,24.8,52.2,76.8,38.3,66.7,80.6,1.8,0.8,0.9,1.6,0.187633768326173,0.397737125082198,0.414629106591628,30.1,36.5,1.94822006472492,2.04391891891892
"BE34","2006",61.3,53.2,69.2,39.9,64.8,82.3,29.5,53.3,76.8,48.9,75.1,89.2,3.3,3,3,,0.204820010716547,0.437095085001705,0.358084904281748,36.8,35.9,1.9758064516129,2.5
"BE34","2007",61.6,53.3,69.7,41.2,65.3,84.3,29,54.1,81.5,52.2,75.5,87.6,0.8,3.3,3,3,0.204317859801638,0.431803991258615,0.363878148939747,29.8,37.8,1.91025641025641,2.0795847750865
"BE34","2008",61.4,54,68.6,40.6,65.6,82.5,30,57.3,77.1,50.2,72.8,89,0.4,0.8,3.3,3,0.204185232900351,0.42478754712967,0.371027219969979,31.6,39.1,1.94769230769231,2.2218045112782
"BE34","2009",61.1,54.3,67.7,38.3,66.2,82.2,27.7,56.8,78.7,47.6,74.4,86.6,-2.5,0.4,0.8,3.3,0.204551928610877,0.41970177019446,0.375746301194663,30.6,38.5,1.95222929936306,2.1294964028777
"BE34","2010",62.7,56.7,68.5,40.9,67,84.1,32.8,58.2,81.3,48.4,74.6,87.5,2.6,-2.5,0.4,0.8,0.203757316562806,0.414611914030029,0.381630769407165,31.5,36.1,1.92660550458716,2.14736842105263
"BE34","2011",62.1,55.8,68.3,41.4,65.4,83.6,32.1,58,80.3,50.1,72,87.3,2.6,2.6,-2.5,0.4,0.202353916380896,0.408455022369586,0.389191061249517,31.4,36.4,2.0031847133758,2.06802721088435
"BE34","2012",62.7,58,67.2,39.1,67,81.9,32.7,59.1,79.8,44.9,73.7,84.6,-3.8,2.6,2.6,-2.5,0.20252663503727,0.404334082255016,0.393139282707714,30.7,38.3,1.98705501618123,2.05460750853242
"BE34","2013",63.3,58.5,68,42.8,67.3,83.2,35.5,59.1,80.9,49,74.5,86.2,-0.6,-3.8,2.6,2.6,0.201444378701497,0.403425146124453,0.39513047517405,27.9,38.4,1.97173144876325,1.96587030716724
"BE34","2014",62.4,57.1,67.6,39.5,63.8,82.8,27,57.2,80.1,49.8,69.4,86.3,4,-0.6,-3.8,2.6,0.200512837443736,0.402973576766043,0.396513585790221,31.1,37.4,1.89634146341463,2.2014652014652
"BE34","2015",61.3,56.1,66.3,34,64,82.2,26.5,55,79.1,40.7,71.3,86.1,2.5,4,-0.6,-3.8,0.198853246381282,0.402256053228756,0.398890700389962,26.3,38.6,1.83623693379791,1.94719471947195
"BE34","2016",62.2,57.5,66.7,37.5,65.6,80.5,31.5,57.6,77.3,42.7,72.4,84.6,0.1,2.5,4,-0.6,0.19718471923903,0.40158023933722,0.40123504142375,25,38.1,1.94186046511628,1.79141104294479
"BE34","2017",64.4,59.7,69.1,37.2,66.4,82.6,34.6,57.8,78.3,39.8,73.3,88.1,1.9,0.1,2.5,4,0.198748331378727,0.401431096074754,0.399820572546519,24.9,40,1.9453125,1.82051282051282
"BE35","2006",58.6,51.7,65.4,38.2,62.7,81.6,29.3,52.4,79,46.6,72,84.6,3,2.7,2.7,,0.195657296751389,0.423878134994109,0.380464568254503,33.1,37.2,1.91884057971014,2.31178707224335
"BE35","2007",60.2,53.1,67.2,35.8,65.8,83.7,28,56.1,79,43.5,74.2,89.4,2.1,3,2.7,2.7,0.195783162661349,0.418199157699579,0.386017679639071,33.9,35.7,1.96811594202899,2.25
"BE35","2008",58.9,51.5,66.3,35.9,65,80.3,26.3,55.8,76.6,45.3,73.3,84.6,2.1,2.1,3,2.7,0.195439589213901,0.412106859719445,0.392453551066654,30.3,39.3,2.02333333333333,2.06761565836299
"BE35","2009",58.6,53.1,64.1,34.7,62.6,81.6,26.2,54.6,79.9,42.8,69.8,83.5,-1.4,2.1,2.1,3,0.195040854010011,0.406016237392899,0.398942908597091,30.8,39.9,2.05333333333333,2.0989010989011
"BE35","2010",59.4,52.7,66,35.7,64.1,79.5,28.2,54.3,76.3,43.3,72.5,83.4,3.6,-1.4,2.1,2.1,0.194569084065569,0.400630120536377,0.404800795398054,28.9,39.7,2,2.00347222222222
"BE35","2011",58.7,53.8,63.7,34.8,62.9,81.4,26.7,54.5,79.7,42,70.7,83.6,1.6,3.6,-1.4,2.1,0.19429625933886,0.395414363934091,0.410289376727049,29,37.9,2.06405693950178,1.91830065359477
"BE35","2012",59.8,54.8,64.8,35.4,64.4,78.9,26,57.5,76.1,43.5,70.4,82.6,0.1,1.6,3.6,-1.4,0.194361494361494,0.393218043218043,0.412420462420462,29.9,36.9,1.8952380952381,2.05351170568562
"BE35","2013",57.7,52.8,62.6,32.8,61.9,79.4,26,54.2,77,39.2,68.9,82.4,-0.8,0.1,1.6,3.6,0.194493172952906,0.392290818712166,0.413216008334929,26.3,39.4,1.87188612099644,1.93046357615894
"BE35","2014",60.7,58.1,63.4,36.7,62.1,82,29.2,57.5,80.5,42.7,66.4,83.9,1.3,-0.8,0.1,1.6,0.194310492948473,0.39183164125943,0.413857865792098,28.1,38.4,1.96503496503496,1.92258064516129
